id sensor;temperatura;humedad;ph;precipitacion;nombre;latitud;longitud
3;19;17.1;6.9;79.9;Sensor D;42.4;-85.3728
3;17.9;15.4;6;68.5;Sensor D;42.4;-85.3728
1;18.9;15.7;6.4;88.5;Sensor B;42.4;-85.3728
2;18.4;19.6;7.2;79.3;Sensor C;42.4;-85.3728
0;20.5;15.4;6;92.7;Sensor A;42.4;-85.3728
3;20.7;16.6;6.2;74.7;Sensor D;42.4;-85.3728
2;17.3;18.7;7.6;82.6;Sensor C;42.4;-85.3728
1;18.2;18.9;7;81.8;Sensor B;42.4;-85.3728
3;18;18.3;8.8;82;Sensor D;42.4;-85.3728
1;21;19.3;8.7;93.6;Sensor B;42.4;-85.3728
1;19.5;15.2;8;74.6;Sensor B;42.4;-85.3728
3;19.8;14.7;6.5;79;Sensor D;42.4;-85.3728
2;19;19.5;8.5;80.7;Sensor C;42.4;-85.3728
2;18.2;14.7;6.6;70.2;Sensor C;42.4;-85.3728
1;18.7;19.2;6.5;71.6;Sensor B;42.4;-85.3728
1;21;19.9;8;73.5;Sensor B;42.4;-85.3728
4;20.3;16.4;8.1;82.5;Sensor E;42.4;-85.3728
3;17.5;15.8;7.2;67;Sensor D;42.4;-85.3728
1;20.9;14.3;6.5;90.5;Sensor B;42.4;-85.3728
2;17.1;16.1;7.5;71.3;Sensor C;42.4;-85.3728
3;20.1;15.1;7.7;85.7;Sensor D;42.4;-85.3728
0;17.6;15;8.5;89.3;Sensor A;42.4;-85.3728
0;19.1;18.4;6.6;85.5;Sensor A;42.4;-85.3728
1;18.6;19.2;8.1;72.9;Sensor B;42.4;-85.3728
0;17.2;14.4;6.2;72.3;Sensor A;42.4;-85.3728
3;18.3;16.7;6.1;74.9;Sensor D;42.4;-85.3728
3;19;18.7;7.7;94.7;Sensor D;42.4;-85.3728
3;17.1;17.1;7.8;83.7;Sensor D;42.4;-85.3728
1;17.5;17.9;6.8;78.9;Sensor B;42.4;-85.3728
2;20.6;14.3;6.7;83.8;Sensor C;42.4;-85.3728
0;17.2;15.8;6.1;76.6;Sensor A;42.4;-85.3728
1;19.7;19.4;8.8;91.8;Sensor B;42.4;-85.3728
2;17.8;19.1;8.6;76.3;Sensor C;42.4;-85.3728
1;18.8;16.1;8.2;89.7;Sensor B;42.4;-85.3728
2;17.5;16.5;6.2;93.4;Sensor C;42.4;-85.3728
4;18.7;17.6;8;81.2;Sensor E;42.4;-85.3728
2;18.7;16.2;7.9;81.7;Sensor C;42.4;-85.3728
2;18.2;19.7;7;83.7;Sensor C;42.4;-85.3728
0;18.8;15.2;6.2;77.5;Sensor A;42.4;-85.3728
4;18.7;17.8;8.9;77.9;Sensor E;42.4;-85.3728
0;20.4;16.9;8.8;82.3;Sensor A;42.4;-85.3728
0;18.4;16.6;8.7;70.5;Sensor A;42.4;-85.3728
2;17.2;17.3;8.1;72.8;Sensor C;42.4;-85.3728
3;19.4;15.8;6.1;85.2;Sensor D;42.4;-85.3728
1;17.9;14.3;7.5;85.4;Sensor B;42.4;-85.3728
4;19.5;18.2;8.4;75.6;Sensor E;42.4;-85.3728
3;19.1;14.9;6.3;89.6;Sensor D;42.4;-85.3728
0;19.1;17.3;6.6;75.5;Sensor A;42.4;-85.3728
4;17.5;17;6.9;86.1;Sensor E;42.4;-85.3728
2;19.4;19;7.8;80.3;Sensor C;42.4;-85.3728
3;20.2;19.6;7.2;78.3;Sensor D;42.4;-85.3728
1;17.3;15.2;6.6;75.6;Sensor B;42.4;-85.3728
1;17.5;15.5;7.8;72.9;Sensor B;42.4;-85.3728
1;18.2;14.7;6.4;90.8;Sensor B;42.4;-85.3728
1;17.6;16.7;8.3;77.8;Sensor B;42.4;-85.3728
0;20.9;18.9;6.5;78.1;Sensor A;42.4;-85.3728
3;19.7;17.6;6.6;85.6;Sensor D;42.4;-85.3728
1;19.1;17.9;8.2;69.4;Sensor B;42.4;-85.3728
3;18.5;16;7.6;76.3;Sensor D;42.4;-85.3728
3;18.2;17.4;6.5;80.6;Sensor D;42.4;-85.3728
3;18.9;15;7.1;80.1;Sensor D;42.4;-85.3728
0;18.5;14.7;7.4;91.9;Sensor A;42.4;-85.3728
0;19.5;17.2;6.5;87.5;Sensor A;42.4;-85.3728
0;17.3;18.7;7.8;94;Sensor A;42.4;-85.3728
0;19.6;18.7;7.1;88.5;Sensor A;42.4;-85.3728
2;20.7;19.9;7.6;84.8;Sensor C;42.4;-85.3728
3;20;16.6;6.7;69;Sensor D;42.4;-85.3728
2;20.1;14.4;6.8;88.7;Sensor C;42.4;-85.3728
3;20.7;15.8;8;65.2;Sensor D;42.4;-85.3728
0;19.3;14.3;7.5;65.8;Sensor A;42.4;-85.3728
1;17.9;15.9;7.7;74.6;Sensor B;42.4;-85.3728
3;19.2;15.8;7.4;82.7;Sensor D;42.4;-85.3728
1;20.3;20;7.3;69.6;Sensor B;42.4;-85.3728
0;17.1;18.3;7.8;87.3;Sensor A;42.4;-85.3728
1;17.1;17.5;6.3;70.9;Sensor B;42.4;-85.3728
4;20.6;14.4;6.4;92.1;Sensor E;42.4;-85.3728
0;20.8;17.9;7.6;79.2;Sensor A;42.4;-85.3728
4;19.5;18.7;7.2;68.8;Sensor E;42.4;-85.3728
2;17.2;16.4;7.6;72.9;Sensor C;42.4;-85.3728
4;17.5;16.4;7.5;79.5;Sensor E;42.4;-85.3728
1;17.5;14.8;6.6;65.1;Sensor B;42.4;-85.3728
2;19.5;17.4;7.5;80.5;Sensor C;42.4;-85.3728
3;19.7;18.1;7.3;73.6;Sensor D;42.4;-85.3728
4;19.5;16.1;6.5;81.5;Sensor E;42.4;-85.3728
4;20;14.8;7.8;88.7;Sensor E;42.4;-85.3728
1;19.4;16.8;6.4;68.5;Sensor B;42.4;-85.3728
2;19.5;18;8.4;78.4;Sensor C;42.4;-85.3728
2;20.2;16.4;8.7;77.3;Sensor C;42.4;-85.3728
2;18.8;14.7;7.8;94.8;Sensor C;42.4;-85.3728
1;20.7;19.8;6.3;94;Sensor B;42.4;-85.3728
2;19;15.9;7.1;78.7;Sensor C;42.4;-85.3728
2;20;15.6;8.1;69.2;Sensor C;42.4;-85.3728
3;17.8;17.6;7.7;90.8;Sensor D;42.4;-85.3728
4;20.7;15.3;7.1;76.8;Sensor E;42.4;-85.3728
4;17.3;18.8;8.9;68;Sensor E;42.4;-85.3728
2;17.4;14.3;7.9;73.1;Sensor C;42.4;-85.3728
2;18.9;19.8;7.5;69.1;Sensor C;42.4;-85.3728
4;18.6;14.8;7.2;89.6;Sensor E;42.4;-85.3728
0;18.3;15.4;7.3;81.8;Sensor A;42.4;-85.3728
3;29.4;76.2;6.1;92.8;Sensor D;42.4;-85.3728
4;27.3;83.7;5.8;101;Sensor E;42.4;-85.3728
3;27.4;83;6.3;104.9;Sensor D;42.4;-85.3728
1;29.3;80.1;5.9;90.1;Sensor B;42.4;-85.3728
2;26.1;79.4;5.5;113.2;Sensor C;42.4;-85.3728
3;25.9;84.4;6.1;114.5;Sensor D;42.4;-85.3728
1;27;80.2;6.1;97.3;Sensor B;42.4;-85.3728
3;29.6;78.1;5.8;99.3;Sensor D;42.4;-85.3728
4;26.3;83.4;5.9;113.9;Sensor E;42.4;-85.3728
4;29.2;76.2;5.8;100;Sensor E;42.4;-85.3728
2;28.7;82.7;5.8;98.8;Sensor C;42.4;-85.3728
2;29.1;76.5;6.4;100.2;Sensor C;42.4;-85.3728
2;28.1;75.3;5.6;118.3;Sensor C;42.4;-85.3728
1;27.2;78.8;5.9;99.7;Sensor B;42.4;-85.3728
1;28.1;78;6.5;108.4;Sensor B;42.4;-85.3728
3;25.1;83.3;5.6;98.7;Sensor D;42.4;-85.3728
3;25.9;78.3;6.2;119.8;Sensor D;42.4;-85.3728
2;27.7;79.7;6.5;108.7;Sensor C;42.4;-85.3728
3;25.6;75.9;5.6;102.8;Sensor D;42.4;-85.3728
4;28.7;82.5;6.2;116.2;Sensor E;42.4;-85.3728
3;26.3;76.9;6.2;118.7;Sensor D;42.4;-85.3728
3;25.9;78.9;5.9;98.2;Sensor D;42.4;-85.3728
0;25.1;84.9;6.2;91.5;Sensor A;42.4;-85.3728
1;27.5;80.8;6.2;105.1;Sensor B;42.4;-85.3728
1;26.2;82.3;6.3;112.1;Sensor B;42.4;-85.3728
1;29.1;79.2;6.3;92.1;Sensor B;42.4;-85.3728
2;29.2;77.3;5.7;90.7;Sensor C;42.4;-85.3728
1;25.6;77.4;6.1;93.1;Sensor B;42.4;-85.3728
2;26.4;81.4;5.6;98.2;Sensor C;42.4;-85.3728
2;28.1;77.8;5.6;109.5;Sensor C;42.4;-85.3728
1;27.8;83.3;6.1;117.3;Sensor B;42.4;-85.3728
3;27.4;81.5;6.4;94.3;Sensor D;42.4;-85.3728
3;25.1;81.4;6.1;119.2;Sensor D;42.4;-85.3728
2;28.7;79.3;5.7;102.5;Sensor C;42.4;-85.3728
4;29.2;76.7;5.6;109.6;Sensor E;42.4;-85.3728
0;27.6;82.1;6.4;91.3;Sensor A;42.4;-85.3728
2;25.4;82.4;6.2;113;Sensor C;42.4;-85.3728
3;26;83.3;6.2;112.1;Sensor D;42.4;-85.3728
1;26.3;81.1;5.9;118.7;Sensor B;42.4;-85.3728
3;29.1;78.7;6.4;117.5;Sensor D;42.4;-85.3728
1;26.6;79.4;6.2;107.4;Sensor B;42.4;-85.3728
4;25.4;75;6;116.6;Sensor E;42.4;-85.3728
2;29.1;80.2;5.9;112.4;Sensor C;42.4;-85.3728
2;27.5;77.3;6;110.3;Sensor C;42.4;-85.3728
3;29.7;83.5;6;110.3;Sensor D;42.4;-85.3728
3;25.1;85;5.7;110.4;Sensor D;42.4;-85.3728
2;25.9;78.5;5.7;116.3;Sensor C;42.4;-85.3728
1;25.9;82;5.8;119.1;Sensor B;42.4;-85.3728
1;26.5;77.8;5.5;108.9;Sensor B;42.4;-85.3728
1;28.7;79.6;6;118.3;Sensor B;42.4;-85.3728
4;28.1;81.5;5.8;91.4;Sensor E;42.4;-85.3728
1;26.4;83.7;5.9;95.1;Sensor B;42.4;-85.3728
0;26.6;81.4;6.2;110;Sensor A;42.4;-85.3728
2;27.7;76.6;6;102.2;Sensor C;42.4;-85.3728
2;29;83;5.8;109;Sensor C;42.4;-85.3728
0;29.4;84;6.1;117.2;Sensor A;42.4;-85.3728
3;27.4;81.1;6.5;112.1;Sensor D;42.4;-85.3728
3;26.4;84.4;5.7;111;Sensor D;42.4;-85.3728
1;27.8;82.7;5.8;99.2;Sensor B;42.4;-85.3728
4;25.2;83.6;5.7;115.9;Sensor E;42.4;-85.3728
2;28.3;75.8;6.2;119.7;Sensor C;42.4;-85.3728
4;25.9;80.5;6;110.1;Sensor E;42.4;-85.3728
3;27.5;76.1;6.2;109.3;Sensor D;42.4;-85.3728
0;29.4;83.5;5.8;109.2;Sensor A;42.4;-85.3728
3;29.2;81.1;5.7;108.9;Sensor D;42.4;-85.3728
0;27.1;81.3;5.9;110.1;Sensor A;42.4;-85.3728
2;26.1;81.8;6.1;104.5;Sensor C;42.4;-85.3728
0;29;78;5.7;90.4;Sensor A;42.4;-85.3728
0;28;79.3;5.7;119.5;Sensor A;42.4;-85.3728
3;28.1;76.1;5.9;119;Sensor D;42.4;-85.3728
2;25.2;85;6.1;90.9;Sensor C;42.4;-85.3728
2;25.8;84.5;6;114.2;Sensor C;42.4;-85.3728
1;25.3;84.5;6.4;91.1;Sensor B;42.4;-85.3728
2;29.4;78.3;5.5;96.5;Sensor C;42.4;-85.3728
0;26.5;78.5;5.7;113.1;Sensor A;42.4;-85.3728
2;27.4;83.3;5.7;92.8;Sensor C;42.4;-85.3728
1;25.1;80.3;6.3;94.3;Sensor B;42.4;-85.3728
2;26.7;76.5;6.3;91.7;Sensor C;42.4;-85.3728
3;25.4;79.5;6.2;100.7;Sensor D;42.4;-85.3728
2;28.2;80.6;5.8;98;Sensor C;42.4;-85.3728
2;28.1;77.5;6.3;103.5;Sensor C;42.4;-85.3728
1;28.9;82.2;5.9;95.8;Sensor B;42.4;-85.3728
1;28;84.2;5.6;97.6;Sensor B;42.4;-85.3728
3;28;78.9;6.2;94.7;Sensor D;42.4;-85.3728
1;29.1;80.1;6.3;90.5;Sensor B;42.4;-85.3728
4;27.9;83.4;6.4;90.2;Sensor E;42.4;-85.3728
4;25.4;81.5;5.8;96.5;Sensor E;42.4;-85.3728
3;28.6;84.5;5.7;111.1;Sensor D;42.4;-85.3728
3;26.6;83;5.7;100.5;Sensor D;42.4;-85.3728
0;27.2;77.4;6.2;99.5;Sensor A;42.4;-85.3728
3;25.3;79.3;5.6;105.4;Sensor D;42.4;-85.3728
0;29.9;77;6.3;92;Sensor A;42.4;-85.3728
3;27.9;76.6;6;109.1;Sensor D;42.4;-85.3728
2;25;78.8;5.8;108.4;Sensor C;42.4;-85.3728
3;29.2;84.7;6.2;108.6;Sensor D;42.4;-85.3728
1;27.4;84.5;6.4;90.8;Sensor B;42.4;-85.3728
4;28;76.5;5.9;103.7;Sensor E;42.4;-85.3728
1;28.7;82.2;5.7;94.4;Sensor B;42.4;-85.3728
3;27.3;78.5;6.3;92.2;Sensor D;42.4;-85.3728
1;29.5;78.2;5.5;98.1;Sensor B;42.4;-85.3728
3;30;81.5;6.1;67.1;Sensor D;42.4;-85.3728
3;30.7;82.4;6.1;68.4;Sensor D;42.4;-85.3728
4;32.4;83.9;5.9;68.7;Sensor E;42.4;-85.3728
3;37.5;80.7;6.2;66.8;Sensor D;42.4;-85.3728
3;22;83.7;5.7;65.3;Sensor D;42.4;-85.3728
4;39.6;82.2;6.3;70.4;Sensor E;42.4;-85.3728
1;16.8;82.8;6.1;66.8;Sensor B;42.4;-85.3728
3;12.1;83.6;5.6;69.6;Sensor D;42.4;-85.3728
1;12.8;81.6;6.1;66.8;Sensor B;42.4;-85.3728
3;39;80.2;6.5;73.9;Sensor D;42.4;-85.3728
1;39.7;82.7;5.6;74.9;Sensor B;42.4;-85.3728
2;9.5;82.3;5.8;66;Sensor C;42.4;-85.3728
3;29.6;80.9;5.6;68.1;Sensor D;42.4;-85.3728
3;17.8;81;6.3;65.8;Sensor D;42.4;-85.3728
4;8.8;82.9;5.5;67.2;Sensor E;42.4;-85.3728
3;27.8;83.5;6.2;73;Sensor D;42.4;-85.3728
3;11;80.6;5.9;68.2;Sensor D;42.4;-85.3728
2;17.6;80.8;6.3;71.4;Sensor C;42.4;-85.3728
3;19.9;82.7;5.9;69.7;Sensor D;42.4;-85.3728
2;29.9;81.8;5.9;65.5;Sensor C;42.4;-85.3728
2;36.7;80.6;5.8;72.2;Sensor C;42.4;-85.3728
3;20.4;81.5;5.9;66.9;Sensor D;42.4;-85.3728
4;25.5;84;6.2;69.2;Sensor E;42.4;-85.3728
2;30.5;82.7;5.6;70.1;Sensor C;42.4;-85.3728
3;18.4;80.6;5.6;69.8;Sensor D;42.4;-85.3728
1;12.1;83.6;5.9;68.7;Sensor B;42.4;-85.3728
1;23.6;82.5;6.4;73.2;Sensor B;42.4;-85.3728
1;12.8;81.2;6.4;67.1;Sensor B;42.4;-85.3728
2;38.1;82.2;6.2;65.7;Sensor C;42.4;-85.3728
2;39.1;82;6;69.3;Sensor C;42.4;-85.3728
2;33.8;81.2;5.7;74.5;Sensor C;42.4;-85.3728
4;16.8;82;5.7;73.3;Sensor E;42.4;-85.3728
0;35.9;82.7;6.4;66.5;Sensor A;42.4;-85.3728
1;21;81.2;6.1;66.4;Sensor B;42.4;-85.3728
1;10.9;80;6.2;68.7;Sensor B;42.4;-85.3728
3;16.4;83;6.5;71.6;Sensor D;42.4;-85.3728
3;20.3;81.3;5.8;71.1;Sensor D;42.4;-85.3728
3;25.1;83.3;6.3;73;Sensor D;42.4;-85.3728
2;33.5;83.9;5.6;67.9;Sensor C;42.4;-85.3728
0;11.8;80.9;6.5;65.1;Sensor A;42.4;-85.3728
3;11.4;80;6.1;71.2;Sensor D;42.4;-85.3728
3;25.2;80.7;5.7;67;Sensor D;42.4;-85.3728
3;16;81.2;5.7;74.4;Sensor D;42.4;-85.3728
0;22.4;80.2;6.3;65.4;Sensor A;42.4;-85.3728
2;34.8;81;6.2;65.7;Sensor C;42.4;-85.3728
1;31.1;83.3;5.7;71.4;Sensor B;42.4;-85.3728
0;28.6;81;5.8;73.3;Sensor A;42.4;-85.3728
1;41.2;81;5.5;68.7;Sensor B;42.4;-85.3728
0;27;83.2;5.8;71;Sensor A;42.4;-85.3728
2;21.2;82.3;6.4;74.6;Sensor C;42.4;-85.3728
1;10.4;83.4;6.1;67.4;Sensor B;42.4;-85.3728
1;31.3;82.6;6;65;Sensor B;42.4;-85.3728
4;20.5;81;6.5;71.3;Sensor E;42.4;-85.3728
1;29.4;81.5;6.3;66.1;Sensor B;42.4;-85.3728
1;10.7;80;6.4;65.3;Sensor B;42.4;-85.3728
3;15;80.5;6.3;71.6;Sensor D;42.4;-85.3728
3;15.3;81.7;6.5;71.6;Sensor D;42.4;-85.3728
3;18.7;81.1;5.9;73.6;Sensor D;42.4;-85.3728
2;19.4;83.4;6;67.2;Sensor C;42.4;-85.3728
2;41.2;81.6;6.4;65.9;Sensor C;42.4;-85.3728
4;33.3;82.5;5.7;70.7;Sensor E;42.4;-85.3728
2;23.8;80.1;6;67.3;Sensor C;42.4;-85.3728
3;40.7;81.2;6.4;74;Sensor D;42.4;-85.3728
3;11.8;80.3;5.5;74.1;Sensor D;42.4;-85.3728
2;13.3;83.5;5.7;65.8;Sensor C;42.4;-85.3728
3;35.8;83.3;5.8;73.7;Sensor D;42.4;-85.3728
0;26.2;81;6.3;66.1;Sensor A;42.4;-85.3728
0;24.6;80.7;6;69.7;Sensor A;42.4;-85.3728
2;29.7;83.7;5.9;66.5;Sensor C;42.4;-85.3728
2;39.4;81.3;6.1;74.1;Sensor C;42.4;-85.3728
4;17.7;82.9;6.3;69.9;Sensor E;42.4;-85.3728
3;24.1;82.7;6.1;69.8;Sensor D;42.4;-85.3728
2;15.3;80.1;5.8;74.8;Sensor C;42.4;-85.3728
4;21.8;80.5;6.4;69.4;Sensor E;42.4;-85.3728
3;26.9;80.8;6;69.3;Sensor D;42.4;-85.3728
4;41.7;82.2;5.6;74.2;Sensor E;42.4;-85.3728
3;18;81.2;5.8;72.4;Sensor D;42.4;-85.3728
3;29.1;82.8;5.7;68.9;Sensor D;42.4;-85.3728
2;34.4;83.2;5.9;71;Sensor C;42.4;-85.3728
3;41.4;82.8;6.4;69.9;Sensor D;42.4;-85.3728
1;35.1;82.3;5.6;69.7;Sensor B;42.4;-85.3728
4;19.6;80.2;6.1;73.7;Sensor E;42.4;-85.3728
2;16.3;82.9;5.6;66.6;Sensor C;42.4;-85.3728
2;21.1;80.6;6.3;69.3;Sensor C;42.4;-85.3728
2;19.2;82.9;6.5;66.8;Sensor C;42.4;-85.3728
0;26;82.6;5.8;70.3;Sensor A;42.4;-85.3728
2;25.7;81.6;6.3;74.1;Sensor C;42.4;-85.3728
3;41.9;81.2;5.6;73.1;Sensor D;42.4;-85.3728
1;11.2;80.8;6.4;66.3;Sensor B;42.4;-85.3728
1;17.5;82.9;6.3;73.8;Sensor B;42.4;-85.3728
2;13.1;80.3;5.8;70.8;Sensor C;42.4;-85.3728
1;9.7;83.7;6.2;74.5;Sensor B;42.4;-85.3728
1;27.9;82.9;5.7;69.9;Sensor B;42.4;-85.3728
0;9.5;80.7;5.9;69.4;Sensor A;42.4;-85.3728
1;13.4;80.1;6.4;71.4;Sensor B;42.4;-85.3728
3;9.9;80.2;6;68.4;Sensor D;42.4;-85.3728
1;25;82.7;6.5;66.7;Sensor B;42.4;-85.3728
1;27.2;82.9;6.2;70.4;Sensor B;42.4;-85.3728
1;18.7;83.5;6.2;66.6;Sensor B;42.4;-85.3728
3;9.9;82.6;5.8;66;Sensor D;42.4;-85.3728
2;22.8;90.7;5.5;110.4;Sensor C;42.4;-85.3728
2;23.8;94.3;6.1;114.1;Sensor C;42.4;-85.3728
4;22.6;94.6;6.2;116;Sensor E;42.4;-85.3728
2;21.2;91.1;6.3;122.2;Sensor C;42.4;-85.3728
2;23.4;91.7;5.6;116.1;Sensor C;42.4;-85.3728
3;22.9;93.1;5.8;117.7;Sensor D;42.4;-85.3728
0;22.5;93.4;5.8;105.5;Sensor A;42.4;-85.3728
0;22;93;5.8;121.1;Sensor A;42.4;-85.3728
1;21.9;91.7;6.5;117.1;Sensor B;42.4;-85.3728
4;23.7;93.3;5.7;112.7;Sensor E;42.4;-85.3728
1;21.4;92.7;5.6;106.1;Sensor B;42.4;-85.3728
3;22.8;94.3;6.1;123.6;Sensor D;42.4;-85.3728
2;23.1;92.8;6.4;108.2;Sensor C;42.4;-85.3728
0;23.3;94.5;5.9;105.4;Sensor A;42.4;-85.3728
2;23.7;90.5;5.7;104.2;Sensor C;42.4;-85.3728
2;23.8;90.6;5.8;102.3;Sensor C;42.4;-85.3728
0;23.3;91.5;6.3;104.4;Sensor A;42.4;-85.3728
1;22.6;90.2;5.7;108.3;Sensor B;42.4;-85.3728
4;22.5;94.8;5.6;114.8;Sensor E;42.4;-85.3728
1;23;93.6;5.9;104.6;Sensor B;42.4;-85.3728
2;21.1;93.6;6;107.9;Sensor C;42.4;-85.3728
1;22.4;92.7;5.7;121.5;Sensor B;42.4;-85.3728
2;22.7;90.5;5.7;109.9;Sensor C;42.4;-85.3728
3;21.7;93.4;5.8;115.2;Sensor D;42.4;-85.3728
4;22.4;92.5;5.8;119.1;Sensor E;42.4;-85.3728
4;21.3;92.8;5.8;109.1;Sensor E;42.4;-85.3728
3;22.9;94.9;6.3;105.7;Sensor D;42.4;-85.3728
1;22.8;91.5;6;107.9;Sensor B;42.4;-85.3728
1;21.1;90.7;5.6;102.8;Sensor B;42.4;-85.3728
1;21.1;90.3;5.6;104.5;Sensor B;42.4;-85.3728
1;23.6;91;5.6;107.2;Sensor B;42.4;-85.3728
2;23.1;94.7;5.9;108.6;Sensor C;42.4;-85.3728
1;23;93.3;5.9;122.2;Sensor B;42.4;-85.3728
2;22.1;91;6.4;104.5;Sensor C;42.4;-85.3728
2;22.5;91.5;5.7;101.8;Sensor C;42.4;-85.3728
3;22.5;91.7;5.8;124.4;Sensor D;42.4;-85.3728
1;22.4;94.5;6;116.7;Sensor B;42.4;-85.3728
2;22.2;93.5;6.4;120.2;Sensor C;42.4;-85.3728
1;22.4;94.7;5.6;107.2;Sensor B;42.4;-85.3728
4;22.8;92.1;6.4;120.4;Sensor E;42.4;-85.3728
1;22.2;90;6.2;112.3;Sensor B;42.4;-85.3728
1;23.6;91.7;5.8;123.6;Sensor B;42.4;-85.3728
0;23.9;94.9;5.8;105;Sensor A;42.4;-85.3728
3;21.4;92.6;6.2;102.8;Sensor D;42.4;-85.3728
1;22.4;90.8;5.7;125;Sensor B;42.4;-85.3728
1;24;91.6;5.8;117.6;Sensor B;42.4;-85.3728
4;21.8;92.7;5.6;120.1;Sensor E;42.4;-85.3728
2;23.8;92.8;6;100.6;Sensor C;42.4;-85.3728
1;23.7;91.5;5.6;121.9;Sensor B;42.4;-85.3728
3;23.3;90.4;5.8;112.9;Sensor D;42.4;-85.3728
0;22.3;90;5.7;113.1;Sensor A;42.4;-85.3728
1;23.5;92.2;5.7;108;Sensor B;42.4;-85.3728
1;23.5;91.5;5.7;111.8;Sensor B;42.4;-85.3728
3;23.1;92.4;6.2;114.7;Sensor D;42.4;-85.3728
2;22.5;91.2;6;124.2;Sensor C;42.4;-85.3728
1;22.7;92.8;5.5;105.1;Sensor B;42.4;-85.3728
2;23.7;93.9;6;105.4;Sensor C;42.4;-85.3728
3;22.5;92.5;6.1;100.9;Sensor D;42.4;-85.3728
1;23.8;90.8;6.4;109.6;Sensor B;42.4;-85.3728
2;23.6;93.7;6.2;116.7;Sensor C;42.4;-85.3728
2;21.4;93;5.9;118.4;Sensor C;42.4;-85.3728
3;22.9;94.6;5.9;117.5;Sensor D;42.4;-85.3728
3;23;93.8;6;109.6;Sensor D;42.4;-85.3728
2;21.2;90.8;5.7;103.7;Sensor C;42.4;-85.3728
4;23.9;90.5;5.9;103.1;Sensor E;42.4;-85.3728
4;21;94.3;6.1;114.7;Sensor E;42.4;-85.3728
1;22.6;93.5;5.9;116.9;Sensor B;42.4;-85.3728
2;21.5;90.7;6.1;116.7;Sensor C;42.4;-85.3728
2;22.8;92.1;6.2;109.3;Sensor C;42.4;-85.3728
2;22;91.1;6.1;115.5;Sensor C;42.4;-85.3728
1;22.5;92.5;6.4;115.4;Sensor B;42.4;-85.3728
4;22.4;91.9;6.3;107.8;Sensor E;42.4;-85.3728
2;21.2;92.2;6.3;105.9;Sensor C;42.4;-85.3728
0;23.9;93.5;5.5;104.9;Sensor A;42.4;-85.3728
1;22.8;94.4;5.7;122.1;Sensor B;42.4;-85.3728
1;22.2;92.4;5.8;121.7;Sensor B;42.4;-85.3728
1;22.9;90.7;5.6;118.6;Sensor B;42.4;-85.3728
2;23.1;90.2;6.1;108.2;Sensor C;42.4;-85.3728
2;21.7;92.8;6.1;121.7;Sensor C;42.4;-85.3728
3;22.4;91.6;6.2;102.6;Sensor D;42.4;-85.3728
1;21.1;92;5.8;122.5;Sensor B;42.4;-85.3728
3;22.7;92.3;6;107;Sensor D;42.4;-85.3728
2;23.8;92.9;5.6;117.7;Sensor C;42.4;-85.3728
3;23.8;93.7;6;100.8;Sensor D;42.4;-85.3728
2;22.1;94.7;6.1;112.9;Sensor C;42.4;-85.3728
1;21.2;90.2;5.9;123.6;Sensor B;42.4;-85.3728
2;22.4;91.2;6.1;118.7;Sensor C;42.4;-85.3728
2;22.8;92.7;5.6;113.8;Sensor C;42.4;-85.3728
2;21.2;90.1;5.5;114;Sensor C;42.4;-85.3728
1;23.2;90.3;5.7;110.7;Sensor B;42.4;-85.3728
3;22.4;93.9;5.9;102.7;Sensor D;42.4;-85.3728
3;23.6;91;5.6;116.7;Sensor D;42.4;-85.3728
3;22.3;90.7;6.2;122.7;Sensor D;42.4;-85.3728
2;23.4;90.9;6.1;113;Sensor C;42.4;-85.3728
1;22;94.6;6.2;111;Sensor B;42.4;-85.3728
2;23.8;92.5;5.9;119.6;Sensor C;42.4;-85.3728
2;22.3;90.9;5.7;100.1;Sensor C;42.4;-85.3728
4;22.1;93.8;6.4;120.6;Sensor E;42.4;-85.3728
4;23.7;94.5;6.5;115.4;Sensor E;42.4;-85.3728
3;22.2;90.3;6.2;124.5;Sensor D;42.4;-85.3728
3;29.7;47.5;6;90.1;Sensor D;42.4;-85.3728
1;33.6;53.7;4.8;98.7;Sensor B;42.4;-85.3728
2;27;47.7;5.7;95.9;Sensor C;42.4;-85.3728
2;33.6;45.5;6;95.7;Sensor C;42.4;-85.3728
2;35.9;54.3;6.4;92.2;Sensor C;42.4;-85.3728
2;34.2;50.6;6.1;98;Sensor C;42.4;-85.3728
3;30;53.2;5.1;97.7;Sensor D;42.4;-85.3728
3;31.7;45.2;5.7;93.8;Sensor D;42.4;-85.3728
4;36;52.2;6;95.4;Sensor E;42.4;-85.3728
2;31.9;52.2;5.1;98.5;Sensor C;42.4;-85.3728
3;27.8;52.3;4.8;94.1;Sensor D;42.4;-85.3728
1;34.7;51.4;5.2;97.3;Sensor B;42.4;-85.3728
3;27.5;53.6;6.8;99.4;Sensor D;42.4;-85.3728
2;27.7;48.6;6.4;89.9;Sensor C;42.4;-85.3728
4;27.3;52.7;5.6;91.9;Sensor E;42.4;-85.3728
2;30.3;48.9;5.8;94.4;Sensor C;42.4;-85.3728
3;31.9;45.5;5.4;91.6;Sensor D;42.4;-85.3728
4;35.4;49.5;6.2;97.4;Sensor E;42.4;-85.3728
1;29.8;52.1;5.2;95.7;Sensor B;42.4;-85.3728
0;34.2;54.2;5;98.3;Sensor A;42.4;-85.3728
